-104.819736,38.800925,Bed Bath & Beyond - 2180 Southgate Rd; Colorado Springs,CO 80906>719-471-3214 
-104.7927,38.9326982,Bed Bath & Beyond - 1790 E Woodmen Rd; Colorado Springs,CO 80920>719-265-5795 
-104.7177072,38.8934776,Bed Bath & Beyond - 5944 Barnes Rd; Colorado Springs,CO 80922>719-573-1118 
-104.6202982,38.3325048,Bed Bath & Beyond - 5737 N Elizabeth St; Pueblo,CO 81007>719-545-5644 
-107.870636,37.242423,Bed Bath & Beyond - 800 S Camino Del Rio; Durango,CO 81301>970-247-1862 
-108.6397958,39.1074661,Bed Bath & Beyond - 2464 US Hwy 6 & 50; Grand Junction,CO 81505>970-243-3060 
-107.341239,39.553773,Bed Bath & Beyond - 115 E Meadows Dr; Glenwood Springs,CO 81601>970-384-0800 
-77.021657,38.898947,Bed Bath & Beyond - 709 7th St NW; Washington,DC 20001>202-628-0002
-77.033126,38.929085,Bed Bath & Beyond - 3100 14th St NW; Washington,DC 20010>202-232-4310
-75.665724,39.669792,Bed Bath & Beyond - 331 W Main St; Christiana,DE 19702>302-737-5256
-75.539881,39.831123,Bed Bath & Beyond - 1020 Brandywine Pkwy; Wilmington,DE 19803>302-479-5414
-75.104444,38.712493,Bed Bath & Beyond - 30134 Veterans Way; Rehoboth Beach,DE 19971>302-260-7163
-81.5098765,29.9631636,Bed Bath & Beyond - 320 Cobblestone Dr; St Augustine,FL 32092>904-829-1901 
-81.083688,29.179342,Bed Bath & Beyond - 2500 W International Speedway Blvd; Daytona Beach,FL 32114>386-257-7720 
-81.9153444,28.9045035,Bed Bath & Beyond - 546 US 27; Lady Lake,FL 32159>352-391-5647 
-81.642633,30.4773269,Bed Bath & Beyond - 13221 City Station Dr; Jacksonville,FL 32218>904-696-3361 
-81.7408708,30.1934925,Bed Bath & Beyond - 6001 Argyle Forest Blvd; Jacksonville,FL 32244>904-317-4701 
-81.393725,30.257383,Bed Bath & Beyond - 4054 S 3rd St; Jacksonville Beach,FL 32250>904-241-5201
-81.550327,30.199664,Bed Bath & Beyond - 8801 Southside Blvd; Jacksonville,FL 32256>904-519-0051 
-84.2569941,30.4391108,Bed Bath & Beyond - 1574 Governors Square Blvd; Tallahassee,FL 32301>850-877-9353 
-85.648367,30.186351,Bed Bath & Beyond - 2140 MLK Blvd; Panama City,FL 32405>850-522-4018
-85.867669,30.223844,Bed Bath & Beyond - 15600 Panama City Beach Pkwy; Panama City Beach,FL 32413>850-234-9961
-87.2086101,30.4780456,Bed Bath & Beyond - 5450 N 9th Ave; Pensacola,FL 32504>850-505-0529 
-86.4380391,30.3880987,Bed Bath & Beyond - 4441 Commons Dr E; Destin,FL 32541>850-654-3825 
-82.4158389,29.659563,Bed Bath & Beyond - 6855 W Newberry Rd; Gainesville,FL 32605>352-331-1013 
-81.469186,28.675249,Bed Bath & Beyond - 2239 E Semoran Blvd; Apopka,FL 32703>407-464-0146
-81.3410655,28.6614127,Bed Bath & Beyond - 5803 S US 17; Casselberry,FL 32707>407-260-2101 
-81.2861887,28.9166277,Bed Bath & Beyond - 963 Harley Strickland Blvd; Orange City,FL 32763>386-774-1842 
-81.237619,28.654001,Bed Bath & Beyond - 1115 Vidina Pl; Oviedo,FL 32765>407-977-2848 
-81.334055,28.808674,Bed Bath & Beyond - 111 Towne Center Blvd; Sanford,FL 32771>407-322-7945 
-81.3447725,28.5532218,Bed Bath & Beyond - 3228 E Colonial Dr; Orlando,FL 32803>407-427-1864 
-81.388419,28.447664,Bed Bath & Beyond - 730 Sand Lake Rd; Orlando,FL 32809>407-816-4278 
-81.452866,28.465834,Bed Bath & Beyond - 5400 Touchstone Dr; Orlando,FL 32819>407-248-9288 
-81.2044153,28.5517958,Bed Bath & Beyond - 397 N Alafaya Trl; Orlando,FL 32828>407-273-7186 
-80.6458589,28.0787303,Bed Bath & Beyond - 1555 W New Haven Ave; Melbourne,FL 32904>321-676-6279 
-80.7257276,28.2439073,Bed Bath & Beyond - 2291 Town Center Ave; Melbourne,FL 32940>321-433-1865 
-80.4540321,27.6391584,Bed Bath & Beyond - 6150 20th St; Vero Beach,FL 32966>772-978-0759 
-80.316242,25.865226,Bed Bath & Beyond - 1700 W 49th St; Hialeah,FL 33012>305-826-6559 
-80.198624,26.033654,Bed Bath & Beyond - 5511 Sheridan St; Hollywood,FL 33021>954-518-0020 
-80.3002402,26.0076324,Bed Bath & Beyond - 11470 Pines Blvd; Pembroke Pines,FL 33026>954-442-6553 
-80.4369562,25.4799666,Bed Bath & Beyond - 2595 NE 10th Ct; Homestead,FL 33033>305-245-0582 
-80.097806,26.2739114,Bed Bath & Beyond - 3459 N Federal Hwy; Pompano Beach,FL 33064>954-783-8537 
-80.2502431,26.2874029,Bed Bath & Beyond - 4631 N University Dr; Coral Springs,FL 33076>954-227-8617 
-80.30484,25.6918893,Bed Bath & Beyond - 8380 S Dixie Hwy; Miami,FL 33143>305-662-7691 
-80.2495588,25.7500195,Bed Bath & Beyond - 3301 Coral Way; Miami,FL 33145>305-448-4096 
-80.3672235,25.7915627,Bed Bath & Beyond - 10640 NW 19th St; Miami,FL 33172>305-418-8812 
-80.1465971,25.9527405,Bed Bath & Beyond - 19205 Biscayne Blvd; Aventura,FL 33180>305-935-6244 
-80.3909151,25.6860695,Bed Bath & Beyond - 12010 N Kendall Dr; Miami,FL 33186>305-598-3363 
-80.117096,26.161258,Bed Bath & Beyond - 2701 N Federal Hwy; Fort Lauderdale,FL 33306>954-563-7203 
-80.3172988,26.155323,Bed Bath & Beyond - 12801 W Sunrise Blvd; Sunrise,FL 33323>954-846-0020
-80.252234,26.098756,Bed Bath & Beyond - 1801 S University Dr; Davie,FL 33324>954-382-1337 
-80.0825145,26.7063968,Bed Bath & Beyond - 2025 Okeechobee Blvd; West Palm Beach,FL 33409>561-687-0959 
-80.0721836,26.8445516,Bed Bath & Beyond - 2410 PGA Blvd; Palm Beach Gardens,FL 33410>561-630-4112 
-80.201838,26.6870862,Bed Bath & Beyond - 540 Rte 7; Royal Palm Beach,FL 33411>561-784-9883 
-80.0906005,26.5290387,Bed Bath & Beyond - 371 N Congress Ave; Boynton Beach,FL 33426>561-734-2556 
-80.112115,26.365783,Bed Bath & Beyond - 1400 Glades Rd; Boca Raton,FL 33431>561-620-4721 
-80.120825,26.456605,Bed Bath & Beyond - 14824 S Military Trl; Delray Beach,FL 33484>561-499-4175
-80.205923,26.398672,Bed Bath & Beyond - 20560 SR 7; Boca Raton,FL 33498>561-482-7780 
-80.200803,26.370431,Bed Bath & Beyond - 19595 S SR 7; Boca Raton,FL 33498>561-488-8753
-82.325894,27.936867,Bed Bath & Beyond - 320 Brandon Town Center Dr; Brandon,FL 33511>813-653-4500 
-82.3535277,28.242461,Bed Bath & Beyond - 5845 Wesley Grove Blvd; Wesley Chapel,FL 33544>813-973-8464 
-82.5047465,28.0658126,Bed Bath & Beyond - 13123 N Dale Mabry Hwy; Tampa,FL 33618>813-963-2644 
-82.5752275,28.0640089,Bed Bath & Beyond - 12803 Citrus Plaza Dr; Tampa,FL 33625>813-792-2526 
-82.3789752,28.1158979,Bed Bath & Beyond - 6222 Commerce Palms Dr; Tampa,FL 33647>813-977-6293 
-82.7286536,27.7897213,Bed Bath & Beyond - 2060 66th St N; St Petersburg,FL 33710>727-384-3131 
-82.732511,27.931976,"Bed Bath & Beyond - 23668 US Hwy 19 N; Clearwater,",FL 33765>727-799-9191 
-82.7861999,27.893445,Bed Bath & Beyond - 10500 Ulmerton Rd; Largo,FL 33771>727-586-3433 
-81.9776746,28.0006999,Bed Bath & Beyond - 1500 Town Center Dr; Lakeland,FL 33803>863-686-3003 
-81.4891669,27.4995935,Bed Bath & Beyond - 1748 US 27; Sebring,FL 33870>863-382-2549 
-81.7974096,26.6169879,Bed Bath & Beyond - 3248 Forum Blvd; Fort Myers,FL 33905>239-936-0163 
-81.869429,26.549035,Bed Bath & Beyond - 13499 Cleveland Ave; Fort Myers,FL 33907>239-482-4713 
-81.9360638,26.6700795,Bed Bath & Beyond - 1827 NE Pine Island Rd; Cape Coral,FL 33909>239-242-0221 
-81.80686,26.408443,Bed Bath & Beyond - 8020 Mediterranean Dr; Estero,FL 33928>239-947-3019
-82.1418641,27.0142462,Bed Bath & Beyond - 18700 Veterans Blvd; Port Charlotte,FL 33954>941-766-0277 
-81.7685292,26.2130754,Bed Bath & Beyond - 5351 Airport Pulling Rd N; Naples,FL 34109>239-514-8293 
-81.8021814,26.2951226,Bed Bath & Beyond - 13585 Tamiami Trl N; Naples,FL 34110>239-566-1184 
-82.570277,27.461042,Bed Bath & Beyond - 825 Cortez Rd W; Bradenton,FL 34207>941-751-0645 
-82.5209794,27.2588193,Bed Bath & Beyond - 6567 S Tamiami Trail; Sarasota,FL 34231>941-924-0319 
-82.449264,27.3351142,Bed Bath & Beyond - 111 Cattlemen Rd; Sarasota,FL 34232>941-355-4307 
-82.169363,29.1657116,Bed Bath & Beyond - 2701 SW College Rd; Ocala,FL 34474>352-237-6873 
-82.5051544,28.5353546,Bed Bath & Beyond - 7187 Coastal Blvd; Brooksville,FL 34613>352-592-9521 
-82.711499,28.288858,Bed Bath & Beyond - 9642 US Hwy 19; Port Richey,FL 34668>727-817-0500 
-81.419824,28.3471793,Bed Bath & Beyond - 3212 N John Young Pkwy; Kissimmee,FL 34741>407-847-4468 
-81.585024,28.523314,Bed Bath & Beyond - 3215 Daniels Rd; Winter Garden,FL 34787>407-656-9157
-80.4296544,27.2677605,Bed Bath & Beyond - 10856 SW Village Pkwy; Port St Lucie,FL 34987>772-345-2420 
-80.2676696,27.2328983,Bed Bath & Beyond - 2450 NW Federal Hwy; Stuart,FL 34994>772-692-2231 
-84.2876069,34.047848,Bed Bath & Beyond - 6050 North Point Pkwy; Alpharetta,GA 30022>770-475-3036 
-84.17347,34.0939022,Bed Bath & Beyond - 2623 Peachtree Pkwy; Suwanee,GA 30024>770-887-2034 
-84.0885413,33.6991176,Bed Bath & Beyond - 2924 Turner Hill Rd; Lithonia,GA 30038>678-526-8773 
-84.1327844,34.1873444,Bed Bath & Beyond - 1545 Market Pl Blvd; Cumming,GA 30041>770-781-8162 
-84.42189,33.98752,Bed Bath & Beyond - 4475 Roswell Rd; Marietta,GA 30062>770-971-2405 
-84.014937,33.876778,Bed Bath & Beyond - 1905 Scenic Hwy; Snellville,GA 30078>770-982-6263 
-84.137381,33.958822,Bed Bath & Beyond - 3675 Satellite Blvd; Duluth,GA 30096>770-495-8255 
-84.4603709,34.2379951,Bed Bath & Beyond - 1810 Cumming Hwy; Canton,GA 30115>770-704-1726 
-84.7481464,33.7296923,Bed Bath & Beyond - 6680 Douglas Blvd; Douglasville,GA 30135>770-942-1571 
-84.575942,34.0083259,Bed Bath & Beyond - 840 Ernest W Barrett Pkwy NW; Kennesaw,GA 30144>770-919-7045 
-84.4442629,33.4794244,Bed Bath & Beyond - 123 Pavilion Pkwy; Fayetteville,GA 30214>770-460-9803 
-84.2213027,33.4645008,Bed Bath & Beyond - 1898 Jonesboro Rd; McDonough,GA 30253>678-583-2165 
-84.5912155,33.4411808,Bed Bath & Beyond - 1245 N Peachtree Pkwy; Peachtree City,GA 30269>770-631-6035 
-84.3475967,33.7584332,Bed Bath & Beyond - 1235 Caroline St NE; Atlanta,GA 30307>404-522-3210 
-84.3722839,33.849814,Bed Bath & Beyond - 1 Buckhead Loop Rd NE; Atlanta,GA 30326>404-869-0457 
-84.4621559,33.882486,Bed Bath & Beyond - 2939 Cobb Pkwy; Atlanta,GA 30339>770-916-9832 
-84.346427,33.927463,Bed Bath & Beyond - 130 Perimeter Center W; Atlanta,GA 30346>770-673-0171 
-83.85945,34.299786,Bed Bath & Beyond - 1025 Dawsonville Hwy; Gainesville,GA 30504>678-989-0545 
-83.993839,34.060857,Bed Bath & Beyond - 1705 Mall of Georgia; Buford,GA 30519>678-482-2315 
-83.45748,33.940379,Bed Bath & Beyond - 3660 Atlanta Hwy; Athens,GA 30606>706-227-4259 
-82.0795333,33.491194,Bed Bath & Beyond - 221 Robert C Daniel Jr Pkwy; Augusta,GA 30909>706-481-0333 
-83.694476,32.6188239,Bed Bath & Beyond - 3060 Watson Blvd; Warner Robins,GA 31093>478-953-5333 
-83.7137943,32.8190151,Bed Bath & Beyond - 4667 Presidential Pkwy; Macon,GA 31206>478-474-1378 
-81.1147704,32.0089832,Bed Bath & Beyond - 7400 Abercorn St; Savannah,GA 31406>912-352-0643 
-81.4959188,31.2165865,Bed Bath & Beyond - 197 Golden Isles Plaza; Brunswick,GA 31520>912-261-0179 
-84.9441259,32.5467369,Bed Bath & Beyond - 5555 Whittlesey Blvd; Columbus,GA 31909>706-494-0064 
-157.9413772,21.3869525,Bed Bath & Beyond - 98-145 Kaonohi St; Aiea,HI 96701>808-486-3791 
-157.851503,21.292379,Bed Bath & Beyond - 1200 Ala Moana Blvd; Honolulu,HI 96814>808-593-8161
-93.801998,41.563677,Bed Bath & Beyond - 6805 Mills Civic Pkwy; West Des Moines,IA 50266>515-440-6533 
-93.769204,41.601443,Bed Bath & Beyond - 11101 University Ave; Clive,IA 50325>515-221-0640 
-92.3267837,42.4599451,Bed Bath & Beyond - 1522 Flammang Dr; Waterloo,IA 50702>319-232-3949 
-95.8384623,41.2223771,Bed Bath & Beyond - 3706 Metro Dr; Council Bluffs,IA 51501>712-366-8003 
-90.7410739,42.5162922,Bed Bath & Beyond - 2475 NW Arterial; Dubuque,IA 52001>563-583-8480 
-91.606477,41.696404,Bed Bath & Beyond - 2515 Corridor Way; Coralville,IA 52241>319-338-2318 
-91.6225839,42.0251644,Bed Bath & Beyond - 4840 1st Ave SE; Cedar Rapids,IA 52402>319-447-0157 
-90.5221134,41.5748945,Bed Bath & Beyond - 4022 E 53rd St; Davenport,IA 52807>563-344-0112 
-112.460367,42.9071144,Bed Bath & Beyond - 1732 Hurley Dr; Pocatello,ID 83202>208-238-7400 
-111.9838944,43.453703,Bed Bath & Beyond - 3011 S 25th E; Idaho Falls,ID 83406>208-529-1977 
-116.3545029,43.6171878,Bed Bath & Beyond - 1350 N Eagle Rd; Meridian,ID 83642>208-888-3445 
-116.589393,43.610629,Bed Bath & Beyond - 16390 N Market Pl Blvd; Nampa,ID 83687>208-468-6080 
-116.185591,43.568207,Bed Bath & Beyond - 3615 S Federal Way; Boise,ID 83705>208-344-8886 
-116.794148,47.735372,Bed Bath & Beyond - 440 W Wilbur Ave; Coeur D'Alene,ID 83815>208-762-2644 
-117.0286419,46.7325568,Bed Bath & Beyond - 1966 Pullman Rd; Moscow,ID 83843>208-882-1386 
-88.3152475,42.2288447,Bed Bath & Beyond - 6000 Northwest Hwy; Crystal Lake,IL 60014>815-356-0416 
-87.836592,42.1543767,Bed Bath & Beyond - 96 N Waukegan Rd; Deerfield,IL 60015>847-205-1500 
-87.9546172,42.383287,Bed Bath & Beyond - 6132 Grand Ave; Gurnee,IL 60031>847-855-0045 
-88.0503068,42.1610707,Bed Bath & Beyond - 20505 N Rand Rd; Kildeer,IL 60047>847-540-2343 
-88.264313,42.3650857,Bed Bath & Beyond - 3340 Shoppers Dr; McHenry,IL 60050>815-578-1027
-87.9366909,42.0845645,Bed Bath & Beyond - 1057 Elmhurst Rd; Mt Prospect,IL 60056>847-398-6145 
-87.940979,42.233604,Bed Bath & Beyond - 413 N Milwaukee Ave; Vernon Hills,IL 60061>847-362-5763 
-87.7654952,42.0119257,Bed Bath & Beyond - 5545 W Touhy Ave; Skokie,IL 60077>847-568-0740 
-87.75719,42.082952,Bed Bath & Beyond - 3232 Lake Ave; Wilmette,IL 60091>847-251-0101 
-88.7223855,41.9554248,Bed Bath & Beyond - 2530 Sycamore Rd; DeKalb,IL 60115>815-756-4029 
-87.8045817,41.876096,Bed Bath & Beyond - 215 S Harlem Ave; Forest Park,IL 60130>708-488-0445 
-88.340405,41.8717853,Bed Bath & Beyond - 1584 S Randall Rd; Geneva,IL 60134>630-208-6265 
-88.0567919,42.0499972,Bed Bath & Beyond - 915 E Golf Rd; Schaumburg,IL 60173>847-969-9544 
-87.7799503,41.7168515,Bed Bath & Beyond - 9650 S Ridgeland Ave; Chicago Ridge,IL 60415>708-423-8257 
-87.8870967,41.503057,Bed Bath & Beyond - 11165 W Lincoln Hwy; Frankfort,IL 60423>815-806-9157 
-88.1585122,41.5771659,Bed Bath & Beyond - 2850 Plainfield Rd; Joliet,IL 60435>815-577-6488 
-88.0405823,41.7221801,Bed Bath & Beyond - 734 E Boughton Rd; Bolingbrook,IL 60440>630-739-0898 
-87.8533919,41.6139346,Bed Bath & Beyond - 203 Orland Park Pl; Orland Park,IL 60462>708-226-8182 
-88.023038,41.8339319,Bed Bath & Beyond - 1548 Butterfield Rd; Downers Grove,IL 60515>630-620-5530 
-87.9447392,41.7584189,Bed Bath & Beyond - 7175 Kingery Hwy S; Willowbrook,IL 60527>630-325-2811 
-88.2057854,41.7590135,Bed Bath & Beyond - 704 Rte 59; Naperville,IL 60540>630-527-1909 
-87.641094,41.867108,Bed Bath & Beyond - 555 W Roosevelt Rd; Chicago,IL 60607>312-850-4657 
-87.654317,41.913737,Bed Bath & Beyond - 1800 N Clybourn Ave; Chicago,IL 60614>312-642-6596 
-87.8072333,41.9540351,Bed Bath & Beyond - 4107 N Harlem Ave; Norridge,IL 60634>708-457-1734 
-87.6282459,41.8918149,Bed Bath & Beyond - 530 N State St; Chicago,IL 60654>312-755-9890 
-87.6445831,41.9339563,Bed Bath & Beyond - 2838 N Broadway St; Chicago,IL 60657>773-528-5055 
-87.805948,41.955592,Bed Bath & Beyond - 4107 N Harlem Ave; Norridge,IL 60706>708-457-1734
-87.8507436,41.1887978,Bed Bath & Beyond - 2056 SR 50; Bourbonnais,IL 60914>815-936-1236 
-88.9937195,42.2671857,Bed Bath & Beyond - 6309 E State St; Rockford,IL 61108>815-397-1570 
-89.02834,42.365964,Bed Bath & Beyond - 1005 W Lane Rd; Machesney Park,IL 61115>815-633-2628 
-89.6124503,40.747016,Bed Bath & Beyond - 4800 N University St; Peoria,IL 61614>309-683-3636 
-88.951919,40.511359,Bed Bath & Beyond - 1700 E College Ave; Normal,IL 61761>309-451-1454 
-88.239893,40.1380012,Bed Bath & Beyond - 63 E Marketview Dr; Champaign,IL 61820>217-356-8490 
-89.9850374,38.5944053,Bed Bath & Beyond - 6611 N Illinois St; Fairview Heights,IL 62208>618-398-6330 
-91.3383724,39.9350277,Bed Bath & Beyond - 5110 Broadway St; Quincy,IL 62305>217-224-5379 
-89.7064068,39.755251,Bed Bath & Beyond - 3251 S Veterans Pkwy; Springfield,IL 62704>217-698-8766 
-89.1915212,37.7319076,Bed Bath & Beyond - 1265 E Main St; Carbondale,IL 62901>618-549-5811 
-86.124779,40.000662,Bed Bath & Beyond - 1950 E Greyhound Pass; Carmel,IN 46033>317-574-0300 
-85.9308064,39.9951555,Bed Bath & Beyond - 14139 Town Center Blvd; Noblesville,IN 46060>317-773-7004 
-86.3404544,39.7638032,Bed Bath & Beyond - 10350 E US Hwy 36; Avon,IN 46123>317-271-2765 
-85.7533273,38.2562579,Bed Bath & Beyond - 777 N Hwy 31; Greenwood,IN 46142>317-882-7860 
-86.1065181,39.9125025,Bed Bath & Beyond - 8655 N River Crossing Blvd; Indianapolis,IN 46240>317-843-0746 
-86.265778,39.91331,Bed Bath & Beyond - 6010 W 86th St; Indianapolis,IN 46278>317-334-1156 
-87.4713252,41.5204177,Bed Bath & Beyond - 124 US Hwy 41; Schereville,IN 46375>219-322-6809 
-87.027066,41.4647038,Bed Bath & Beyond - 91 Silhavy Rd; Valparaiso,IN 46383>219-548-7555 
-87.312437,41.4731999,Bed Bath & Beyond - 2520 E 79th Ave; Merrillville,IN 46410>219-947-5280 
-86.1876218,41.7128621,Bed Bath & Beyond - 5802 Grape Rd; Mishawaka,IN 46545>574-271-0709 
-85.1941356,41.0707992,Bed Bath & Beyond - 4020 W Jefferson Blvd; Fort Wayne,IN 46804>260-459-2181 
-86.1080728,40.467639,Bed Bath & Beyond - 1411 S Reed Rd; Kokomo,IN 46902>765-454-0617 
-85.7590287,38.3291093,Bed Bath & Beyond - 1025 Veterans Pkwy; Clarksville,IN 47129>812-282-2469 
-85.8786284,39.2116952,Bed Bath & Beyond - 1125 N National Rd; Columbus,IN 47201>812-379-1241 
-86.497711,39.1591079,Bed Bath & Beyond - 731 College Mall Road South; Bloomington,IN 47401>812-339-7982 
-86.5764184,39.1686512,Bed Bath & Beyond - 280 N Gates Dr; Bloomington,IN 47404>812-337-1400 
-87.4927313,37.9793266,Bed Bath & Beyond - 280 N Green River Rd; Evansville,IN 47715>812-471-8255 
-86.773109,40.3740673,Bed Bath & Beyond - 3555 SR 38 E; Lafayette,IN 47905>765-447-2800 
-95.258182,38.926186,Bed Bath & Beyond - 3106 Iowa St; Lawrence,KS 66046>785-842-4439 
-94.763294,38.9102107,Bed Bath & Beyond - 15335 W 119th St; Olathe,KS 66062>913-782-4454 
-94.665572,38.911736,Bed Bath & Beyond - 12035 Metcalf Ave; Overland Park,KS 66209>913-339-9881 
-94.7648283,39.0084431,Bed Bath & Beyond - 15400 Shawnee Mission Pkwy; Shawnee,KS 66217>913-268-4448 
-96.5601634,39.1827235,Bed Bath & Beyond - 425 N 3rd St; Manhattan,KS 66502>785-587-8144 
-95.7620746,39.0325542,Bed Bath & Beyond - 1900 SW Wanamaker Rd; Topeka,KS 66604>785-271-1920 
-97.4653924,37.729932,Bed Bath & Beyond - 2441 N Maize Rd; Wichita,KS 67205>316-773-7994 
-97.20596,37.731755,Bed Bath & Beyond - 2750 N Greenwich Ct; Wichita,KS 67226>316-272-7538
-85.6398453,38.2323268,Bed Bath & Beyond - 996 Breckenridge Ln; Louisville,KY 40207>502-721-7186 
-85.5773618,38.3062678,Bed Bath & Beyond - 4350 Summit Plaza Dr; Louisville,KY 40241>502-412-8229 
-84.5222812,37.9942673,Bed Bath & Beyond - 3220 Nicholasville Rd; Lexington,KY 40503>859-272-8079 
-84.4168674,38.019368,Bed Bath & Beyond - 2321 Sir Barton Way; Lexington,KY 40509>859-263-2015 
-84.5793311,39.0247541,Bed Bath & Beyond - 2757 Town Center Blvd; Crestview Hills,KY 41017>859-331-4410 
-88.6979784,37.0733287,Bed Bath & Beyond - 5187 Hinkleville Rd; Paducah,KY 42001>270-575-9423 
-85.8470573,37.6672442,Bed Bath & Beyond - 1998 S Dixie Ave; Elizabethtown,KY 42701>270-765-0946 
-90.1829823,30.0047827,Bed Bath & Beyond - 4410 Veterans Memorial Blvd; Metairie,LA 70006>504-454-6930 
-90.0663613,29.9039232,Bed Bath & Beyond - 901 Manhattan Blvd; Harvey,LA 70058>504-366-1394 
-90.7460512,29.6055798,Bed Bath & Beyond - 1636 MLK Blvd; Houma,LA 70360>985-868-1435 
-89.8258898,30.3085817,Bed Bath & Beyond - 127 Northshore Blvd; Slidell,LA 70460>985-641-8664 
-90.0842009,30.389968,Bed Bath & Beyond - 3414 Hwy 190; Mandeville,LA 70471>985-727-1608 
-92.068996,30.175184,Bed Bath & Beyond - 3617 Ambassador Caffery Pkwy; Lafayette,LA 70503>337-988-5423 
-93.2474719,30.19775,Bed Bath & Beyond - 1768 W Prien Lake Rd; Lake Charles,LA 70601>337-477-9043 
-90.920847,30.466538,Bed Bath & Beyond - 10129 Crossing Way; Denham Springs,LA 70726>225-271-2330
-91.0613137,30.3731756,Bed Bath & Beyond - 10505 S Mall Dr; Baton Rouge,LA 70809>225-296-8845 
-91.0904277,30.45336,Bed Bath & Beyond - 9001 Florida Blvd; Baton Rouge,LA 70815>225-924-3520 
-93.7181716,32.4424358,Bed Bath & Beyond - 7070 Youree Dr; Shreveport,LA 71105>318-524-2252 
-93.70943,32.5629289,Bed Bath & Beyond - 2900 Meadow Creek Dr; Bossier City,LA 71111>318-742-1450 
-92.0647123,32.4968416,Bed Bath & Beyond - 4239 Pecanland Mall Dr; Monroe,LA 71203>318-323-6334 
-92.4643975,31.278216,Bed Bath & Beyond - 3437 Masonic Dr; Alexandria,LA 71301>318-449-3581 
-72.5533892,42.3564396,Bed Bath & Beyond - 337 Russell St; Hadley,MA 01035>413-586-5480 
-72.641738,42.172695,Bed Bath & Beyond - 39 Holyoke St; Holyoke,MA 01040>413-533-0674 
-73.2043767,42.4667694,Bed Bath & Beyond - 665 Merrill Rd; Pittsfield,MA 01201>413-447-1970 
-71.7126095,42.5259932,Bed Bath & Beyond - 76 Orchard Hill Park Dr; Leominster,MA 01453>978-466-3911 
-71.8357081,42.2048252,Bed Bath & Beyond - 366 Southbridge St; Auburn,MA 01501>508-832-9609 
