-117.25948,33.13281,Staples - 2712 Loker Ave W; Carlsbad, CA 92010>760-476-1476
-116.9411,32.73899,Staples - 2879 Jamacha Rd; El Cajon, CA 92019>619-670-1094
-117.1017,33.11313,Staples - 1358 W Valley Pkwy; Escondido, CA 92029>760-781-3930
-117.3391,33.18336,Staples - 2150 Vista Way; Oceanside, CA 92054>760-754-5110
-117.04608,32.93865,Staples - 12900 Gregg Blvd; Poway, CA 92064>858-391-1600
-117.17705,33.13481,Staples - 561 Grand Ave; San Marcos, CA 92069>760-471-5770
-117.259,32.9938,Staples - 681 San Rodolfo Dr; Solana Beach, CA 92075>858-481-7151
-117.24823,33.19778,Staples - 235 Vista Village Dr; Vista, CA 92083>760-639-1420
-117.14243,32.77144,Staples - 1880 Camino de la Reina Park; San Diego, CA 92108>619-725-0770
-117.24,32.7997,Staples - 1650 Garnet Ave; San Diego, CA 92109>858-490-1700
-117.205,32.75182,Staples - 3146B Sports Arena Blvd; San Diego, CA 92110>619-523-6005
-117.15,32.8191,Staples - 4240 Kearny Mesa Rd; Kearny Mesa, CA 92111>858-279-0355
-117.203,32.89289,Staples - 9420 Scranton Rd; Mira Mesa, CA 92121>858-623-0048
-117.08353,32.97934,Staples - 11160 Rancho Carmel Dr; Carmel Mtn Ranch, CA 92128>858-675-0426
-115.531518,32.769238,Staples - 560 E Danenberg Dr; El Centro, CA 92243>760-335-4901
-116.292564,33.714847,Staples - 78680 Hwy 111; La Quinta, CA 92253>760-564-8957
-116.392,33.7211,Staples - 72-811 Hwy 111; Palm Desert, CA 92260>760-341-4814
-116.492077,33.814324,Staples - 5001 Ramon Rd; Palm Springs, CA 92264>760-325-7056
-117.244453,34.468792,Staples - 19201 A - Bear Valley Rd; Apple Valley, CA 92308>760-961-6472
-117.19496,34.106674,Staples - 27945 Greenspot Rd; Highland, CA 92346>909-863-1274
-117.35071,34.467456,Staples - 11930 Amargosa Rd; Victorville, CA 92392>760-955-2288
-117.07004,34.03474,Staples - 33730 Yucaipa Blvd; Yucaipa, CA 92399>909-797-7711
-117.26263,34.06861,Staples - 945 E Hospitality Ln; San Bernardino, CA 92408>909-478-9884
-117.461,33.9114,Staples - 3750 Tyler St; Riverside, CA 92503>951-358-2840
-117.39256,33.95729,Staples - 6296 Magnolia Ave; Riverside, CA 92506>951-782-2140
-117.288669,33.942241,Staples - 2550 Canyon Springs Pkwy; Riverside, CA 92507>951-656-6594
-117.33864,33.69377,Staples - 29225 Central Ave; Lake Elsinore, CA 92530>951-245-9686
-117.0082,33.7474,Staples - 3381 W Florida Ave; Hemet, CA 92545>951-658-0224
-117.19926,33.55675,Staples - 25070 Madison Ave; Murrieta, CA 92562>951-696-9668
-117.174715,33.678114,Staples - 30450 Haun Rd; Menifee, CA 92584>951-301-1109
-117.09579,33.48266,Staples - 32120 Hwy 79 S ; Temecula, CA 92592>516-302-6478
-117.83625,33.70033,Staples - 2160 Barranca Pkwy; Irvine, CA 92606>949-838-0388
-117.9164,33.63479,Staples - 241 E 17th St; Costa Mesa, CA 92627>949-548-4955
-117.71,33.6338,Staples - 22631 Lake Forest Dr; Lake Forest, CA 92630>949-837-3323
-117.991,33.7305,Staples - 7881 Edinger Ave; Huntington Beach, CA 92647>714-379-0044
-118.00343,33.6804,Staples - 7131 Yorktown Ave; Huntington Beach, CA 92648>714-374-6725
-117.72278,33.57271,Staples - 26791 Aliso Creek Rd; Aliso Viejo, CA 92656>949-448-4120
-117.865,33.66879,Staples - 4343 MacArthur Blvd; Newport Beach, CA 92660>949-752-9186
-117.6224,33.43756,Staples - 93 Via Pico Plaza; San Clemente, CA 92672>949-492-2633
-117.592,33.6486,Staples - 30511 Avenida de las Flores; Rancho Santa Margarita, CA 92688>949-635-1870
-117.63129,33.56702,Staples - 27542 Antonio Pkwy; Ladera Ranch, CA 92694>949-365-1321
-117.88382,33.69869,Staples - 3861 S Bristol St; Santa Ana, CA 92704>714-556-3633
-117.836,33.7597,Staples - 2120 E 17th St; Santa Ana, CA 92705>714-550-6767
-117.9573,33.8423,Staples - 790 N Brookhurst St; Anaheim, CA 92801>714-254-7270
-117.8669,33.91205,Staples - 2375 E Imperial Hwy; Brea, CA 92821>714-672-9384
-117.921,33.7734,Staples - 13031 Harbor Blvd; Garden Grove, CA 92843>714-741-8320
-117.562,33.8977,Staples - 1210 Hamner Ave; Norco, CA 92860>951-372-0119
-117.8358,33.82269,Staples - 2050 N Tustin Ave; Orange, CA 92865>714-282-0081
-117.868,33.7815,Staples - 330 S Main St; Orange, CA 92868>714-939-7606
-117.51327,33.82646,Staples - 3439 Grand Oaks; Corona, CA 92882>951-817-9090
-117.7424,33.87706,Staples - 5511 Mirage St; Yorba Linda, CA 92887>714-283-1412
-119.249234,34.272127,Staples - 3400 Telegraph Rd;  Ventura, CA 93003>805-654-9522
-119.073,34.218,Staples - 317 W Ventura Blvd; Camarillo, CA 93010>805-384-1540
-119.17676,34.23428,Staples - 411 Esplanade Dr; Oxnard, CA 93036>805-988-1781
-118.737,34.2787,Staples - 2880 Cochran St; Simi Valley, CA 93065>805-579-9700
-119.693,34.41579,Staples - 410 State St; Santa Barbara, CA 93101>805-965-9577
-119.8686,34.4303,Staples - 7015 Marketplace Dr; Goleta, CA 93117>805-961-8093
-119.657,36.3285,Staples - 510 N 11th Ave; Hanford, CA 93230>559-585-7270
-119.313,36.29679,Staples - 3729 S Mooney Blvd; Visalia, CA 93277>559-635-9394
-120.649,35.2622,Staples - 2950 Broad St; San Luis Obispo, CA 93401>805-782-9881
-120.70066,35.52632,Staples - 815 El Camino Real; Atascadero, CA 93422>805-462-9500
-120.4569,34.64869,Staples - 615 H St; Lompoc, CA 93436>805-740-0192
-120.6792,35.6148,Staples - 160 Niblick Rd; Paso Robles, CA 93446>805-227-1570
-118.1708,34.69348,Staples - 44620 Valley Central Way; Lancaster, CA 93536>661-723-1277
-118.14589,34.5957,Staples - 39258 10th St W; Palmdale, CA 93551>661-265-7630
-121.8547,36.60875,Staples - 1550 Canyon Del Rey Blvd; Seaside, CA 93955>831-393-2102
-122.17789,37.45215,Staples - 700 El Camino Real; Menlo Park, CA 94025>650-329-9440
-122.4195,37.64127,Staples - 470 Noor Ave; South San Francisco, CA 94080>650-869-6882
-122.4211,37.79209,Staples - 1700 Van Ness Ave; San Francisco, CA 94109>415-771-7030
-122.2818,37.55879,Staples - 2230 Bridgepoint Pkwy; San Mateo, CA 94404>650-573-9972
-121.99187,37.96428,Staples - 4498 Treat Blvd; Concord, CA 94521>925-609-1014
-122.059,37.9456,Staples - 2120 Contra Costa Blvd; Pleasant Hill, CA 94523>925-691-4060
-122.3165,37.92363,Staples - 11545 San Pablo Ave; El Cerrito, CA 94530>510-231-0388
-121.76233,37.9628,Staples - 4863 Lone Tree Way; Antioch, CA 94531>925-706-4038
-122.066447,38.255187,Staples - 1250 Oliver Rd; Fairfield, CA 94534>707-436-9877
-121.986895,37.546692,Staples - 39116 Fremont Hub; Fremont, CA 94538>510-494-9565
-122.2985,38.32231,Staples - 3325 Jefferson St; Napa, CA 94558>707-258-1490
-122.305,37.9909,Staples - 1200 Fitzgerald Dr; Pinole, CA 94564>510-223-0402
-122.12604,37.70321,Staples - 15555 E 14th St; San Leandro, CA 94578>510-276-0460
-121.984,37.7744,Staples - 2710 Crow Canyon Rd; San Ramon, CA 94583>925-552-1960
-122.268015,37.866381,Staples - 2352 Shattuck Ave; Berkeley, CA 94704>510-704-0872
-122.5208,37.96759,Staples - 655 Irwin St; San Rafael, CA 94901>415-485-0507
-122.559,38.0932,Staples - 55 Rowland Way; Novato, CA 94945>415-897-0544
-122.61629,38.24713,Staples - 207 S McDowell Blvd; Petaluma, CA 94952>707-762-3131
-121.93929,37.29357,Staples - 500 E Hamilton Ave; Campbell, CA 95008>408-374-4206
-122.03818,37.322223,Staples - 20830 Stevens Creek Blvd; Cupertino, CA 95014>408-252-1019
-121.5641,37.02319,Staples - 8840 San Ysidro Ave; Gilroy, CA 95020>408-846-8977
-121.8967,37.43307,Staples - 627 E Calaveras Blvd; Milpitas, CA 95035>408-956-9204
-121.653015,37.155435,Staples - 1023 Cochrane Rd; Morgan Hill, CA 95037>408-779-7505
-121.9804,36.98528,Staples - 2460 17th Ave; Santa Cruz, CA 95062>831-477-9002
-121.78,36.92004,Staples - 1445 Main St; Watsonville, CA 95076>831-763-1943
-121.923908,37.349874,Staples - 760 Newhall Dr; San Jose, CA 95110>408-271-5061
-121.77178,37.23191,Staples - 121 Bernal Rd; San Jose, CA 95119>408-361-0208
-121.344,38.1158,Staples - 2415 W Kettleman Lane; Lodi, CA 95242>209-367-6850
-121.466366,37.757332,Staples - 2471 N Naglee Rd; Tracy, CA 95304>209-832-2391
-121.19382,37.79527,Staples - 249 Commerce Ave; Manteca, CA 95337>209-239-4045
-120.4684,37.318,Staples - 20 W Olive Ave; Merced, CA 95348>209-383-0306
-120.95767,37.71544,Staples - 2347 Claribel Rd; Riverbank, CA 95367>209-863-1301
-120.358,37.9742,Staples - 1171 Sanguinetti Rd; Sonora, CA 95370>209-536-2600
-120.873,37.5099,Staples - 1850 Countryside Dr; Turlock, CA 95380>209-632-2209
-122.475974,38.293241,Staples - 977 Wt Napa St; Sonoma, CA 95476>707-935-1466
-123.19957,39.13398,Staples - 1225 Airport Park Blvd; Ukiah, CA 95482>707-463-7110
-124.19131,40.777939,"Staples - 3300 Broadway St, Eureka", CA 95501>707-269-0196
-121.076,38.9046,Staples - 411 Grass Valley Hwy; Auburn, CA 95603>530-823-1040
-121.27,38.68117,Staples - 6330 Sunrise Blvd; Citrus Heights, CA 95610>916-722-1011
-121.39198,38.4258,Staples - 9146 E Stockton Blvd; Elk Grove, CA 95624>916-686-2450
-121.11684,38.64641,Staples - 2435 Iron Pointe Rd; Folsom, CA 95630>916-983-2861
-120.77156,38.3467,Staples - 12060 Industry Blvd; Jackson, CA 95642>209-257-0430
-121.22776,38.7418,Staples - 8670 Sierra College Blvd; Roseville, CA 95661>916-781-3517
-121.2647,38.78219,Staples - 6770 Stanford Ranch Rd; Roseville, CA 95678>916-781-9344
-121.961,38.3656,Staples - 1010 Helen Power Dr; Vacaville, CA 95688>707-452-8991
-121.2679,38.60439,Staples - 2690 Sunrise Blvd; Rancho Cordova, CA 95742>916-858-1868
-121.50372,38.48214,Staples - 7551 Freeport Blvd; Sacramento, CA 95832>916-395-9112
-121.5035,38.63852,Staples - 3631 Truxel Rd; Natomas, CA 95834>916-928-0890
-121.800079,39.725693,Staples - 2019 Forest Ave; Chico, CA 95928>530-343-8080
-121.0356,39.2346,Staples - 646 Sutton Way; Grass Valley, CA 95945>530-477-6700
-121.574,39.49823,Staples - 2150 Feather River Blvd; Oroville, CA 95965>530-533-1718
-121.624,39.1417,Staples - 671 Colusa Ave; Yuba City, CA 95991>530-671-1256
-122.2264,40.16502,Staples - 580 S Main St; Red Bluff, CA 96080>530-527-9232
-120.0026,38.9138,Staples - 2061 Lake Tahoe Blvd; South Lake Tahoe, CA 96150>530-544-9817
-105.050369,39.912236,Staples - 5150 W 120th Ave; Westminster, CO 80020>720-887-2497
-104.989772,39.960035,Staples - 14458 Delaware St; Westminster, CO 80023>303-920-8004
-104.965058,39.593354,Staples - 6767 S Vine St; Centennial, CO 80122>303-703-4481
-104.947283,39.544956,Staples - 9449 S University Blvd; Highlands Ranch, CO 80126>303-346-8957
-104.850409,39.066622,Staples - 6096 Jackson Creek Pkwy; Monument, CO 80132>719-487-0568
-104.76307,39.51459,Staples - 11236 S Pikes Peak Dr; Parker, CO 80138>303-841-2651
-104.91454,39.65346,Staples - 6435 E Hampden Ave; Denver, CO 80222>303-759-3127
-105.078933,39.710632,Staples - 7350 W Alameda; Lakewood, CO 80226>303-742-0500
-104.94055,39.70107,Staples - 870 S Colorado Blvd; Glendale, CO 80246>303-758-9900
-105.25784,40.01483,Staples - 1601 29th St; Boulder, CO 80301>303-444-0575
-105.186001,39.723937,Staples - 16630 W Colfax; Golden, CO 80401>303-278-4258
-105.30596,39.51835,Staples - 10853 US Hwy 285; Conifer, CO 80433>303-816-1125
-105.10052,40.15283,Staples - 210 Ken Pratt Blvd; Longmont, CO 80501>303-776-0747
-105.0051,40.40889,Staples - 1665 Rocky Mountain Ave; Loveland, CO 80538>970-461-3035
-104.85161,38.89761,Staples - 4520 Centennial Blvd; Colorado Springs, CO 80919>719-598-3214
-104.71936,38.87272,Staples - 2955 New Center Point; Colorado Springs, CO 80922>719-591-6184
-104.624,38.30984,Staples - 1411 Hwy 50 W; Pueblo, CO 81008>719-545-1545
-72.91475,41.69375,Staples - 871 Farmington Ave; Bristol, CT 06010>860-314-2070
-72.61844,41.72587,Staples - 49 Putnam Blvd; Glastonbury, CT 06033>860-657-0658
-72.4987,41.8256,Staples - 35 Talcottville Rd; Vernon, CT 06066>860-870-4032
-72.8696,41.8175,Staples - 15 Albany Tpke; Simsbury, CT 06092>860-843-7633
-72.72065,41.66252,Staples - 3174 Berlin Tpke; Newington, CT 06111>860-666-2443
-72.74923,41.78609,Staples - 2550 Albany Ave; W Hartford, CT 06117>860-233-1930
-72.19925,41.73315,Staples - 82 Storrs Rd; Willimantic, CT 06226>860-423-3143
-72.11806,41.36751,Staples - 292 US Rte 1; New London, CT 06320>860-439-1872
-72.10929,41.51347,Staples - 45 Salem Tpke; Norwich, CT 06360>860-886-8870
-72.81901,41.28446,Staples - 85 N Main St; Branford, CT 06405>203-488-7300
-72.6823,41.5546,Staples - 900 Washington St; Middletown, CT 06457>860-343-6173
-73.0338,41.24006,Staples - 1371 Boston Post Rd; Milford, CT 06460>203-878-6078
-72.3807,41.2941,Staples - 1000 Boston Post Rd; Old Saybrook, CT 06475>860-395-2980
-73.1313,41.2669,Staples - 3 Armstrong Dr; Shelton, CT 06484>203-225-7755
-73.23699,41.4587,Staples - 775 Main St S; Southbury, CT 06488>203-267-6678
-72.8742,41.63519,Staples - 672 Queen St; Southington, CT 06489>860-628-0801
-72.81068,41.49958,Staples - 1145 N Colony Rd; Wallingford, CT 06492>203-265-2555
-72.91549,41.3743,Staples - 2335 Dixwell Ave; Hamden, CT 06514>203-407-4250
-73.21836,41.22132,Staples - 4543 Main St; Bridgeport, CT 06606>203-365-8430
-73.005731,41.566829,Staples - 910 Wolcott Rd; Waterbury, CT 06705>203-573-0925
-73.41922,41.55801,Staples - 122 Danbury Rd; New Milford, CT 06776>860-355-1012
-73.12099,41.79979,Staples - 15 S Main St; Torrington, CT 06790>860-489-3686
-73.10084,41.57719,Staples - 544 Straits Tpke; Watertown, CT 06795>860-274-5067
-73.4167,41.4065,Staples - 67 Newtown Rd; Danbury, CT 06810>203-830-6978
-73.53328,41.39401,Staples - 113 Mill Plain Rd; Danbury, CT 06811>203-791-0411
-73.2354,41.164,Staples - 1201 Kings Hwy; Fairfield, CT 06824>203-579-4051
-73.42016,41.15845,Staples - 654 Main Ave; Norwalk, CT 06851>203-840-7431
-73.388917,41.125951,Staples - 420 - 440 Westport Ave; Norwalk, CT 06851>203-845-0260
-73.4501,41.0932,Staples - 51 Richards Ave; Norwalk, CT 06854>203-857-5470
-73.5758,41.0426,Staples - 1297 E Putnam Ave; Greenwich, CT 06878>203-698-9011
-73.5453,41.0673,Staples - 2299 Summer St; Stamford, CT 06905>203-323-1441
-77.0292,38.8995,Staples - 1250 H St NW; Washington, DC 20005>202-638-3907
-77.04389,38.90346,Staples - 1901 L St; Washington, DC 20036>202-293-4415
-75.66676,39.66893,Staples - 323 W Main St; Newark, DE 19702>302-266-8230
-75.73103,39.66172,Staples - 1 Chestnut Hill Plaza; Newark, DE 19713>302-738-8020
-75.60288,39.66549,Staples - 128 Sunset Blvd; New Castle, DE 19720>302-395-3910
-75.5496,39.80599,Staples - 3640 Concord Pike; Wilmington, DE 19803>302-477-1162
-75.62473,39.73669,Staples - 3200 Kirkwood Hwy; Wilmington, DE 19808>302-633-4330
-75.5372,39.1867,Staples - 1041 N Dupont Hwy; Dover, DE 19901>302-736-5754
-75.141431,38.735634,Staples - 18670 Coastal Hwy; Rehoboth Beach, DE 19971>302-645-0863
-81.453474,30.640929,Staples - 1445 Sadler Rd; Fernandina Beach, FL 32034>904-261-2824
-81.745757,30.165881,Staples - 2285 Kingsley Ave; Orange Park, FL 32073>904-272-0973
-81.303263,29.674382,Staples - 1775 US Hwy 1 S; St. Augustine, FL 32084>904-819-1256
-81.08302,29.17963,Staples - 2500 W International Speedway Blvd; Daytona Beach, FL 32114>386-257-0303
-81.2181,29.5572,Staples - 9 Old Kings Rd; Palm Coast, FL 32137>386-447-9155
-81.93897,28.93455,Staples - 720 US Hwy 441; Lady Lake, FL 32159>352-750-9801
-81.7064,29.6172,Staples - 327 Hwy 19 N; Palatka, FL 32177>386-325-1831
-81.6044,30.293,Staples - 5800 Beach Blvd; Jacksonville, FL 32207>904-396-9192
-81.626656,30.173412,Staples - 11111 San Jose Blvd; Jacksonville, FL 32223>904-880-9280
-81.52305,30.25395,Staples - 10261 River Marsh Dr; Jacksonville, FL 32246>904-998-1761
-81.391379,30.256994,Staples - 4016 S Third St; Jacksonville Beach, FL 32250>904-270-8368
-84.2897,30.4707,Staples - 2241 N Monroe St; Tallahassee, FL 32303>850-385-9155
-86.566436,30.731354,Staples - 2821 Ferdon Blvd S; Crestview, FL 32536>850-682-1041
-81.34138,28.6616,Staples - 5779 S Hwy 17-92; Casselberry, FL 32707>407-260-9888
-81.539477,28.685896,Staples - 1626 W Orange Blossom Trl; Apopka, FL 32712>407-880-1136
-81.3477,28.7552,Staples - 4215 Lake Mary Blvd; Lake Mary, FL 32746>407-323-3206
-81.23144,28.64735,Staples - 1950 W SR 426; Oviedo, FL 32765>407-977-0586
-80.8458,28.553,Staples - 3155 Columbia Blvd; Titusville, FL 32780>321-383-1545
-81.35012,28.55191,Staples - 2774 E Colonial Dr; Orlando, FL 32803>407-894-7226
-81.270736,28.462969,Staples - 7157 Narcoossee Rd; Orlando, FL 32822>407-482-0133
-80.62229,28.03542,Staples - 1595 Palm Bay Rd; Palm Bay, FL 32905>321-726-6922
-80.67403,28.12655,Staples - 1270-13 N Wickham Rd; Melbourne, FL 32935>321-255-2593
-80.38976,27.62245,Staples - 1191 US Hwy 1; Vero Beach, FL 32960>772-563-4940
-80.31596,25.86635,Staples - 1700 W 49th St; Hialeah, FL 33012>305-828-1645
-80.09757,26.27753,Staples - 3742 N Federal Hwy; Lighthouse Point, FL 33064>954-942-1764
-80.188587,25.797477,Staples - 2121 Biscayne Blvd; Miami, FL 33137>305-573-1680
-80.24606,25.75052,Staples - 2120 SW 32nd Ave; Coral Gables, FL 33145>305-448-0556
-80.354333,25.596982,Staples - 18591 S Dixie Hwy; Cutler Bay, FL 33157>305-969-8171
-80.415524,25.683846,Staples - 13640 N Kendall Dr; Miami, FL 33186>305-387-5267
-80.2518,26.1941,Staples - 7500 W Commercial Blvd; Lauderhill, FL 33319>954-748-4230
-80.0814,26.8069,Staples - 1260 Northlake Blvd; Lake Park, FL 33403>561-882-0928
